tweet_id,sentiment,content
1966267690,worry,@Nevidge20 Kennedy was re-injured at RAW on Monday. He's got s serious muscle issue in his back and a broken wrist.
1966267844,neutral,@16_MileyCyrus it wont let me do it twitter keeps saying over twitter capacity or something that bird keeps coming up.
1966268064,worry,"Took calculus exam today, I think that I did well. I messed up one derivative identity though  Well, I never miss that one again."
1966268113,sadness,I miss him soooo much  not gonna see him for 2-3 months
1966268117,worry,@akte a couple of YEARS? I may die without my Kateage.  *keeps fingers crossed for you tho*
1966268198,surprise,Someone out there will soon  be the lucky recipient of my 5000th Tweet. Oh wait. Shit. THIS was it!
1966268324,worry,I lost my voice
1966268372,neutral,@HeatherShorter wish I had something to toast with .... but all i have is a glass of water
1966268541,worry,"woke up early this morning  not happy bout that, headache, dizzy can't breathe, yeh im still sick"
1966268588,love,"Didn't win a Lammy last night  but happy for Scott Sherman, who did. Walked my feet off at BEA today."
1966268651,happiness,@jeseekuhluv Yea I think I waited to long. oh well. thats cool. I should have signed up for more but I'm already done with core classes
1966269124,worry,*cough cough hack hack
1966269363,worry,"reaons not worth it; drunk for no reason, depressed about revision, nothing happened. Reason's worth it:Matt, ...after that? i dunno"
1966269734,fun,The nocturnal serendipity... Kashmir is an important means to that end...
1966269812,hate,said final farewells to roommate.  almost finished packing then it's dc or bust on the 3rd. california: i divorce you x 3!
1966269898,enthusiasm,@LovelyAaris That's not fair! I'm hungry as hell
1966269991,surprise,@MuddyTheFox aww  but typing from beyond the grave...impressive
1966270601,sadness,@ThisStarChild aww please explain &quot;botts&quot; I am all 'fused....
1966270775,neutral,Can't change my profile or settings
1966270804,boredom,got new sneaks today..can't wait to break them in..stupid rain
1966270818,sadness,@hannahxmakeup my stupid putet won't let me go to your chat
1966271256,love,@slonecker ...thanks for the shout out...you might be right about the starving thing....     little lol
1966272672,worry,"@philwade unfortunatly, just about to start making my way home  but via Singapore for a gig too, so fun ain't over  just yet ;)"
1966272724,empty,lotsa water. it's already dark out
1966273796,anger,Sitting in traffic while my car gets rained on. Just washed it on Sunday. Doesn't the weather know this is California?
1966273801,sadness,@wesleyadamquinn i missed the chicago show  boo me.
1966273937,neutral,@LOPchelle @marchie1 in chicago until 8:20  ...just landed xoxo
1966274031,worry,"@JoeRuiz Ahhh, I slept through the game.  I'm gonna try my best to watch tomorrow though. I hope we play Army."
1966274755,sadness,@TinPanAlley Sorry bro  That's rough.
1966275398,sadness,I'm sad to take off the suit b/c I know I'm not going to get to wear one again for a long time
1966275459,sadness,@chopperdave12 i think im just going to wind up going Home and go to bed
1966275544,neutral,Bout to hit pmark then make one of my final meals wit the housemates..
1966276308,sadness,@MmMmMshell I miss having u as a roommate
1966276369,worry,I'm really enjoying pins and needles in my legs at 01:28 in the morning... Not
1966276372,sadness,"Bored and kinda lonely, my parents went up to the lake. I didn't have a friend to bring up so i knew i was bored and didn't go."
1966276443,neutral,"@CaliLewis Welcome back to the Bay Area. Does In and Out call to you?  Wish I could meet ya at the meetup, but I'll be working a gig."
1966276528,neutral,@abby_in_love scanton?! that's farrr  elaine got her cartilage pierced! it's so cute!
1966276795,worry,@BSBVBK im trying to fix it.. it doesnt do it  and its &quot;ahi dios mio&quot; but u did good lol
1966276851,neutral,Def isn't. I don't even feel like me without a pic next to my tweet.
1966277050,worry,Plans were taking flight to go out tonight but they're now sinking in the Hudson since I have to work in he morning. Stupid bird strike.
1966277105,worry,"Coming to the end of a looooong day. Good new is, I got everything done! Bad news- I gotta wake up @ 4:45am tomorrow for work!"
1966277344,empty,oh God! Bicycle accident just across the street from our house. I think fatal. Cyclist died near same place 2 yrs ago. We need bike lanes
1966277482,neutral,"im hungry, &amp; i dunno what to make..i want popcorn chicken w. mac &amp; cheese"
1966277887,empty,is SOOOOO hungry right now! Should've eaten before this wedding.
1966278016,worry,I'm bored. No internet. I haven't made it downtown or to the beach yet.
1966278111,worry,Im hungry and its cold
1966278882,fun,poker night instead of kate voegele.... i guess it'll do....
1966279015,neutral,Ok im good again . Headed home i look like a wet dog
1966279114,fun,@LizMyxx okay...just eat cookies &amp;&amp; not share with me lol
1966279165,sadness,"@djflykid Ooooh, boo!  We only see each other at the bar (at @titusofalltime's well) or miss each other! I'll make a pt of stopping by! ;)"
1966279195,happiness,@spootychild omfg I have been DOWNING them they are so tasty. I ate almost all of them with Lo
1966279217,neutral,@giselle2323 - ummmm. no comment. LOL. I actually have not watched GH in about a week.
1966279219,happiness,"passed my drivers test! i can drive!...oh wait, i don't turn 16 till october"
1966279229,love,Scramming a little early. Nibs sounds pathetic.
1966279637,worry,is working tomorrow all day so can't do anything tonight  Whats the plan for Saturday?
1966279842,neutral,Home now. Some invaders have taken over my base
1966280273,worry,@keeleykerrins Dear god i hope they save it.  http://www.the-impossible-project.com/
1966280446,neutral,"The ballerina family is super nice, albeit a little too controlling of their son's life, but the bayou family is so judgemental."
1966280562,worry,"hey there @larkn0298 how are you going? looking forward to weekend, sadly im workin both sat sun"
1966280573,worry,"@ZackRabbit i chewed up a Starbucks and a Subway gift card at Christmas time, I got in big trouble. I not allowed near purse."
1966280593,worry,@ahewitt Me too
1966280621,sadness,@ladebelle yeah it's a double edged sword. So I guess we dead on new stories?
1966280964,neutral,"sometimes i wish i were a man, i could pee were i stand, and scratch my chest, but instead? here lies a breast  hah"
1966281141,neutral,@PheenX crud is all I can say
1966281290,worry,"Feels really sick. Just puked my guts out.    help, please."
1966281309,worry,@Cara62442 Just read those tweets and it sounded like i was getting on at you . I swear not what I meant to do
1966281538,neutral,@absolutsilver I hear you sister!!    Same here.
1966281790,sadness,Trying to watch Boys Before Flowers online. Streaming sucks and my wireless is crappy too
1966282001,happiness,@mfrancella I have yet to even get out to play this year  soon I hope!
1966282914,happiness,@aub311 Dang me too! It's only a 4 hour drive! Too bad it's my daughters 1st bday party  it's hosted by Donnie
1966283346,worry,"@KimSherrell maybe its because my computer committed suicide this week, but your &quot;faves&quot; link wont load"
1966283596,neutral,Slipped up and caught the flu  feeling like poop!
1966284027,hate,@anwith1n Missed you at LoDo's
1966284042,worry,@refuse2bdefined nooo!! not too busy for you! EVER! SRSLY!  you are my pal! I'm not yet familiar with iphone twitter
1966284405,sadness,"I so want to be a part of Windows Clubhouse, but my WL Spaces blog is random, and not the place where I share Windows stuff"
1966284504,worry,@RealSmoothieLuv nope no love
1966284695,happiness,@HelenCrozier Yes- It was fun to connect with her! Pls tell her hello- can't find her on Twitter.
1966284805,worry,"@KRITM awe I am sorry, probably true."
1966285010,love,Headache  hanging out with my puffy. I love him &lt;3
1966285478,sadness,Why does twitter eat my DM's?  Not happy
1966285480,worry,Swollen face.....again
1966285858,hate,Cleaning my house on a Friday night
1966285917,neutral,@jennahmonet jennah can u just tell jay i said good night plz? im asking nicely!
1966286174,neutral,@LaSandraC ya'll going out without me
1966286340,worry,@DonnieWahlberg baby I'm in maryland I'm NOT gonna make it  BUT I will see ur sexy ass next sat in camden VIP....come early n hang!!!!!
1966286456,worry,has on music at work today its so painful
1966286540,worry,"@socilover I wish I can see that. They have CNN here again, with no volume."
1966287130,neutral,has a really really itchy eye
1966287377,worry,feeling sick and wondering if I should get out of bed to go throw up or just go to sleep...
1966287552,sadness,@BuffaloLass87 I'm so sorry  do you want me to call? If not I will be on aim in a couple of hours if you need to vent
1966287740,worry,@elmoberry @ejc7 - MISS YOU TWO!!! Find it random how all form of communication slows when I'm at home   -  I MISS LE2!! xxxx
1966288117,fun,"a reply from @zackalltimelow would  make my life, he replies usually to the people who call him gay, then he tells them he willblok them"
1966288439,worry,"chillin, wish i was with my pals in il"
1966288477,worry,@Ur_Obsession lol but its only gonna be 80  the water will prob be cold as heck...
1966288898,happiness,"1.2 mile run and 450 meter swim, things are looking better and better... Laying off the bike today"
1966289200,worry,@DonnieWahlberg The Disney Store is not treating me to well with hours  I realy want to go on 6/13. I willdo anythig to go to the show ;-)
1966289440,worry,@mommy41402 yeah i need his fricken cell number ive tried his home for months and hes too busy. i miss braddddddddd
1966289527,worry,@ChasityNichole No dice...I searched it in the &quot;Help&quot; area...just a problem some people have.  It would have been hot...oh well
1966289760,worry,so far I've tried to kill myself TWICE in the 15 mins I've been outside by tripping on stupid things.  I knew I should've stayed in bed.
1966289826,worry,@BMatt95 ohhh. hm. I don't want to screw mine up
1966290243,neutral,@gleek he'll be out of school in 18mos! He just started again
1966290287,neutral,Spoke about culture to some of our Rackers over at the Castle. Now time for some awesome Mexican food. No drinking--antibiotics.
1966290770,worry,twitter has spam!!?? oh no
1966290774,worry,@katevoegele I wish you weren't going to a 19+ venue in Vancouver
1966290791,neutral,Off to rehearsal for the Rob DeLucca thingy next month. Nothing like learning new songs last minute
1966290920,worry,@funkylovin  on your ani?  sorry
1966291013,neutral,@philthemayor1 dagnabbitt... u kno I wanna go... gotta do a couple laps in the pool though....
1966291109,worry,I have trouble with Starship troopers. They're mean to the great big pink bug.
1966292195,relief,"@Charified sadly, I don't   hehe"
1966292206,sadness,"@DonnieWahlberg - l'd come if u could, but Australia is just too far away"
1966292499,worry,there's nothing worse than getting a text about a dog that was abandoned in your town
1966292599,neutral,"@jordanlyn  Can we turn back time, make it so you didn't hurt your knee so bad.. :'( and then you can come to mine and never be ignored??"
1966292602,neutral,"@roomerholmes I know it's in HD, but Comcast doesn't have it."
1966292857,worry,@TheAliMonster  FTR I &lt;3 U and miss U on the team already
1966293017,sadness,@AmyMonzon booooo  my senior yearbook sucks thanks for the memories bhs -___-
1966293249,worry,@ravels http://twitpic.com/67fs9 - I miss hearing you guys.  You will all be missed out here.
1966293504,sadness,@trellthms what r u doing tonight bro?I wanna go out
1966294327,sadness,@gimboland sorry change of plans for me   :'( revision for monday exam in a park with one of my friends
1966294763,empty,@DonnieWahlberg what if we are in England?  x
